TRAPID,City,YEAR,MONTH,WEEK,Cx_quinquefasciatus_fem,Manhole_within_1KM,ElevationinFeet,DistancetoCanal,POVERTY_RATE,POVERTY_NUMBER,NDVI,NDVI_-1,WATER_BODY,WATER_BODY_-1,Mean_Precipitation,Mean_Precipitation-1,Mean_Precipitation-2,Mean_Precipitation-3,Mean_Precipitation-4,Mean_Precipitation-5,Mean_Humidity,Maximum_Humidity,Minimum_Humidity,Mean_Humidity-1,Max_Humidity-1,Min_Humidity-1,Mean_Humidity-2,Max_Humidity-2,Min_Humidity-2,Mean_Humidity-3,Max_Humidity-3,Min_Humidity-3,Mean_Humidity-4,Max_Humidity-4,Min_Humidity-4,Mean_Humidity-5,Max_Humidity-5,Min_Humidity-5,Mean_Temperature,Maximum_Temperature,Minimum_Temperature,Mean_Temperature-1,Max_Temperature-1,Min_Temperature-1,Mean_Temperature-2,Max_Temperature-2,Min_Temperature-2,Mean_Temperature-3,Max_Temperature-3,Min_Temperature-3,Mean_Temperature-4,Max_Temperature-4,Min_Temperature-4,Mean_Temperature-5,Max_Temperature-5,Min_Temperature-5
WY8,Miami,2018,7,5,3,18,13.38000011,1896.877424,24.5,7175,0.144561,0.241381,0.144561,0.241381,0.13545,0.655407143,0.127691071,0.091098214,0.194848214,0.370675,83.67659259,92.41,66.81,80.245804,96.605,61.0275,73.64948597,88.34333333,48.44666667,74.66116794,95.65,52.87,75.76908284,93.83333333,57.485,83.63982143,100,63.81,81.08119048,87.7,76.26666667,83.23880527,91.075,76.725,84.42572066,92.26666667,78.4,82.61155187,91.6,74.92,82.72274802,90.2,73.78333333,80.49334822,87.4,75.3
WY8,Miami,2018,8,1,11,18,13.38000011,1896.877424,24.5,7175,0.215971,0.144561,0.215971,0.144561,0.133617857,0.13545,0.655407143,0.127691071,0.091098214,0.194848214,76.92046216,96.144,56.31666667,83.67659259,92.41,66.81,80.245804,96.605,61.0275,73.64948597,88.34333333,48.44666667,74.66116794,95.65,52.87,75.76908284,93.83333333,57.485,83.6636182,89.36666667,77.66666667,81.08119048,87.7,76.26666667,83.23880527,91.075,76.725,84.42572066,92.26666667,78.4,82.61155187,91.6,74.92,82.72274802,90.2,73.78333333
WY8,Miami,2018,8,3,4,18,13.38000011,1896.877424,24.5,7175,0.215971,0.144561,0.215971,0.144561,0.079128571,0.685569643,0.133617857,0.13545,0.655407143,0.127691071,75.98690795,93.36333333,59.85,80.46418452,100,57.26333333,76.92046216,96.144,56.31666667,83.67659259,92.41,66.81,80.245804,96.605,61.0275,73.64948597,88.34333333,48.44666667,84.13873937,89.7,77.36666667,82.06051871,91.26666667,73.9,83.6636182,89.36666667,77.66666667,81.08119048,87.7,76.26666667,83.23880527,91.075,76.725,84.42572066,92.26666667,78.4
WY8,Miami,2018,8,4,16,18,13.38000011,1896.877424,24.5,7175,0.215971,0.144561,0.215971,0.144561,0.31915,0.079128571,0.685569643,0.133617857,0.13545,0.655407143,79.62494232,95.54666667,59.548,75.98690795,93.36333333,59.85,80.46418452,100,57.26333333,76.92046216,96.144,56.31666667,83.67659259,92.41,66.81,80.245804,96.605,61.0275,82.4690292,89.1,75.41666667,84.13873937,89.7,77.36666667,82.06051871,91.26666667,73.9,83.6636182,89.36666667,77.66666667,81.08119048,87.7,76.26666667,83.23880527,91.075,76.725
WY8,Miami,2018,9,1,3,18,13.38000011,1896.877424,24.5,7175,0.0825506,0.215971,0.0825506,0.215971,0.450780357,0.033016667,0.31915,0.079128571,0.685569643,0.133617857,83.54603061,98.73142857,64.41333333,80.59423314,89.65,68.116,79.62494232,95.54666667,59.548,75.98690795,93.36333333,59.85,80.46418452,100,57.26333333,76.92046216,96.144,56.31666667,81.12565901,88.36666667,75.48333333,82.41509425,87.38,78.1875,82.4690292,89.1,75.41666667,84.13873937,89.7,77.36666667,82.06051871,91.26666667,73.9,83.6636182,89.36666667,77.66666667
WY8,Miami,2018,9,2,13,18,13.38000011,1896.877424,24.5,7175,0.0825506,0.215971,0.0825506,0.215971,0.140903571,0.450780357,0.033016667,0.31915,0.079128571,0.685569643,80.92735204,100,62.72666667,83.54603061,98.73142857,64.41333333,80.59423314,89.65,68.116,79.62494232,95.54666667,59.548,75.98690795,93.36333333,59.85,80.46418452,100,57.26333333,82.27434524,89.525,74.63333333,81.12565901,88.36666667,75.48333333,82.41509425,87.38,78.1875,82.4690292,89.1,75.41666667,84.13873937,89.7,77.36666667,82.06051871,91.26666667,73.9
WY8,Miami,2018,9,4,5,18,13.38000011,1896.877424,24.5,7175,0.0825506,0.215971,0.0825506,0.215971,0.013046429,0.358401786,0.140903571,0.450780357,0.033016667,0.31915,76.46387628,95.332,59.26333333,77.46866334,96.64666667,60.73666667,80.92735204,100,62.72666667,83.54603061,98.73142857,64.41333333,80.59423314,89.65,68.116,79.62494232,95.54666667,59.548,84.20772109,89.7,77.73333333,83.8374178,89.33333333,78.01111111,82.27434524,89.525,74.63333333,81.12565901,88.36666667,75.48333333,82.41509425,87.38,78.1875,82.4690292,89.1,75.41666667
WY8,Miami,2018,10,1,2,18,13.38000011,1896.877424,24.5,7175,0.165789,0.0825506,0.165789,0.0825506,0.190946429,0.093175,0.013046429,0.358401786,0.140903571,0.450780357,75.78521825,96.67555556,61.09666667,75.26814137,90.688,60.18666667,76.46387628,95.332,59.26333333,77.46866334,96.64666667,60.73666667,80.92735204,100,62.72666667,83.54603061,98.73142857,64.41333333,82.3303373,88.06666667,76.55555556,83.96894345,89.33333333,80.1,84.20772109,89.7,77.73333333,83.8374178,89.33333333,78.01111111,82.27434524,89.525,74.63333333,81.12565901,88.36666667,75.48333333
WY8,Miami,2018,10,2,6,18,13.38000011,1896.877424,24.5,7175,0.165789,0.0825506,0.165789,0.0825506,0.044869643,0.190946429,0.093175,0.013046429,0.358401786,0.140903571,83.76722662,100,65.20333333,75.78521825,96.67555556,61.09666667,75.26814137,90.688,60.18666667,76.46387628,95.332,59.26333333,77.46866334,96.64666667,60.73666667,80.92735204,100,62.72666667,82.43033588,87.76666667,77.73333333,82.3303373,88.06666667,76.55555556,83.96894345,89.33333333,80.1,84.20772109,89.7,77.73333333,83.8374178,89.33333333,78.01111111,82.27434524,89.525,74.63333333
WY8,Miami,2018,10,3,7,18,13.38000011,1896.877424,24.5,7175,0.165789,0.0825506,0.165789,0.0825506,0.020917857,0.044869643,0.190946429,0.093175,0.013046429,0.358401786,78.60530952,96.61,53.22333333,83.76722662,100,65.20333333,75.78521825,96.67555556,61.09666667,75.26814137,90.688,60.18666667,76.46387628,95.332,59.26333333,77.46866334,96.64666667,60.73666667,82.06226191,87.7,74.63333333,82.43033588,87.76666667,77.73333333,82.3303373,88.06666667,76.55555556,83.96894345,89.33333333,80.1,84.20772109,89.7,77.73333333,83.8374178,89.33333333,78.01111111
WY8,Miami,2018,10,4,1,18,13.38000011,1896.877424,24.5,7175,0.165789,0.0825506,0.165789,0.0825506,0.002508929,0.020917857,0.044869643,0.190946429,0.093175,0.013046429,73.11434524,92.42,52.29333333,78.60530952,96.61,53.22333333,83.76722662,100,65.20333333,75.78521825,96.67555556,61.09666667,75.26814137,90.688,60.18666667,76.46387628,95.332,59.26333333,78.95238095,87.33333333,67.26666667,82.06226191,87.7,74.63333333,82.43033588,87.76666667,77.73333333,82.3303373,88.06666667,76.55555556,83.96894345,89.33333333,80.1,84.20772109,89.7,77.73333333
WY8,Miami,2018,10,5,27,18,13.38000011,1896.877424,24.5,7175,0.165789,0.0825506,0.165789,0.0825506,0,0.002508929,0.020917857,0.044869643,0.190946429,0.093175,63.67208333,81.13666667,45.72,73.11434524,92.42,52.29333333,78.60530952,96.61,53.22333333,83.76722662,100,65.20333333,75.78521825,96.67555556,61.09666667,75.26814137,90.688,60.18666667,74.92638889,82.33333333,66.9,78.95238095,87.33333333,67.26666667,82.06226191,87.7,74.63333333,82.43033588,87.76666667,77.73333333,82.3303373,88.06666667,76.55555556,83.96894345,89.33333333,80.1
WY8,Miami,2018,11,1,12,18,13.38000011,1896.877424,24.5,7175,0.231498,0.165789,0.231498,0.165789,0.288764286,0,0.002508929,0.020917857,0.044869643,0.190946429,79.97020451,99.00666667,61.03,63.67208333,81.13666667,45.72,73.11434524,92.42,52.29333333,78.60530952,96.61,53.22333333,83.76722662,100,65.20333333,75.78521825,96.67555556,61.09666667,78.90346514,86.36,71.55,74.92638889,82.33333333,66.9,78.95238095,87.33333333,67.26666667,82.06226191,87.7,74.63333333,82.43033588,87.76666667,77.73333333,82.3303373,88.06666667,76.55555556
WY8,Miami,2018,11,2,3,18,13.38000011,1896.877424,24.5,7175,0.231498,0.165789,0.231498,0.165789,0.107344643,0.288764286,0,0.002508929,0.020917857,0.044869643,82.36176531,97.92833333,59.20666667,79.97020451,99.00666667,61.03,63.67208333,81.13666667,45.72,73.11434524,92.42,52.29333333,78.60530952,96.61,53.22333333,83.76722662,100,65.20333333,79.74553571,85.33333333,74.23333333,78.90346514,86.36,71.55,74.92638889,82.33333333,66.9,78.95238095,87.33333333,67.26666667,82.06226191,87.7,74.63333333,82.43033588,87.76666667,77.73333333
WY8,Miami,2018,11,3,8,18,13.38000011,1896.877424,24.5,7175,0.231498,0.165789,0.231498,0.165789,0.016975,0.107344643,0.288764286,0,0.002508929,0.020917857,78.53140179,93.83,63.80666667,82.36176531,97.92833333,59.20666667,79.97020451,99.00666667,61.03,63.67208333,81.13666667,45.72,73.11434524,92.42,52.29333333,78.60530952,96.61,53.22333333,75.18880952,82.6,61,79.74553571,85.33333333,74.23333333,78.90346514,86.36,71.55,74.92638889,82.33333333,66.9,78.95238095,87.33333333,67.26666667,82.06226191,87.7,74.63333333
WY8,Miami,2018,11,4,66,18,13.38000011,1896.877424,24.5,7175,0.231498,0.165789,0.231498,0.165789,0.0014375,0.016975,0.107344643,0.288764286,0,0.002508929,78.83992262,100,26.86,78.53140179,93.83,63.80666667,82.36176531,97.92833333,59.20666667,79.97020451,99.00666667,61.03,63.67208333,81.13666667,45.72,73.11434524,92.42,52.29333333,72.06767857,83.56666667,51.7,75.18880952,82.6,61,79.74553571,85.33333333,74.23333333,78.90346514,86.36,71.55,74.92638889,82.33333333,66.9,78.95238095,87.33333333,67.26666667
WY8,Miami,2018,12,1,6,18,13.38000011,1896.877424,24.5,7175,0.0541128,0.231498,0.0541128,0.231498,1.07E-05,6.25E-06,0.0014375,0.016975,0.107344643,0.288764286,74.21727976,100,37.88,57.966875,79.71,32.49666667,78.83992262,100,26.86,78.53140179,93.83,63.80666667,82.36176531,97.92833333,59.20666667,79.97020451,99.00666667,61.03,73.86202381,86,54,64.69166667,75.6,50.73333333,72.06767857,83.56666667,51.7,75.18880952,82.6,61,79.74553571,85.33333333,74.23333333,78.90346514,86.36,71.55
WY8,Miami,2018,12,2,156,18,13.38000011,1896.877424,24.5,7175,0.0541128,0.231498,0.0541128,0.231498,0.000910714,1.07E-05,6.25E-06,0.0014375,0.016975,0.107344643,73.71935119,95.83,49.02333333,74.21727976,100,37.88,57.966875,79.71,32.49666667,78.83992262,100,26.86,78.53140179,93.83,63.80666667,82.36176531,97.92833333,59.20666667,70.28919643,82,52.36666667,73.86202381,86,54,64.69166667,75.6,50.73333333,72.06767857,83.56666667,51.7,75.18880952,82.6,61,79.74553571,85.33333333,74.23333333
WY8,Miami,2018,12,3,68,18,13.38000011,1896.877424,24.5,7175,0.0541128,0.231498,0.0541128,0.231498,0.226978571,0.000910714,1.07E-05,6.25E-06,0.0014375,0.016975,80.19826743,99.1425,49.26333333,73.71935119,95.83,49.02333333,74.21727976,100,37.88,57.966875,79.71,32.49666667,78.83992262,100,26.86,78.53140179,93.83,63.80666667,70.00764668,81.66666667,56.26666667,70.28919643,82,52.36666667,73.86202381,86,54,64.69166667,75.6,50.73333333,72.06767857,83.56666667,51.7,75.18880952,82.6,61
WY8,Miami,2019,1,1,84,18,13.38000011,1896.877424,25.2,7025,0.165249,0.0541128,0.165249,0.0541128,0.000542857,0,0.001617857,0.226978571,0.000910714,1.07E-05,80.71364583,99.17,53.42666667,82.41291667,96.38,66.52,73.02647321,89.73666667,56.90333333,80.19826743,99.1425,49.26333333,73.71935119,95.83,49.02333333,74.21727976,100,37.88,73.67464286,82.6,56.26666667,76.45,81.66666667,72.96666667,69.64467262,80.46,55,70.00764668,81.66666667,56.26666667,70.28919643,82,52.36666667,73.86202381,86,54
WY8,Miami,2019,1,2,140,18,13.38000011,1896.877424,25.2,7025,0.165249,0.0541128,0.165249,0.0541128,0.004473214,0.000542857,0,0.001617857,0.226978571,0.000910714,70.01790179,99.2325,23.71666667,80.71364583,99.17,53.42666667,82.41291667,96.38,66.52,73.02647321,89.73666667,56.90333333,80.19826743,99.1425,49.26333333,73.71935119,95.83,49.02333333,68.88550595,80.03333333,53.7,73.67464286,82.6,56.26666667,76.45,81.66666667,72.96666667,69.64467262,80.46,55,70.00764668,81.66666667,56.26666667,70.28919643,82,52.36666667
WY8,Miami,2019,1,3,254,18,13.38000011,1896.877424,25.2,7025,0.165249,0.0541128,0.165249,0.0541128,0.027683929,0.004473214,0.000542857,0,0.001617857,0.226978571,74.00787946,97.06875,50.08666667,70.01790179,99.2325,23.71666667,80.71364583,99.17,53.42666667,82.41291667,96.38,66.52,73.02647321,89.73666667,56.90333333,80.19826743,99.1425,49.26333333,65.04375,77.36666667,47.26666667,68.88550595,80.03333333,53.7,73.67464286,82.6,56.26666667,76.45,81.66666667,72.96666667,69.64467262,80.46,55,70.00764668,81.66666667,56.26666667
WY8,Miami,2019,1,4,32,18,13.38000011,1896.877424,25.2,7025,0.165249,0.0541128,0.165249,0.0541128,0.243076786,0.027683929,0.004473214,0.000542857,0,0.001617857,81.86734524,100,54.31333333,74.00787946,97.06875,50.08666667,70.01790179,99.2325,23.71666667,80.71364583,99.17,53.42666667,82.41291667,96.38,66.52,73.02647321,89.73666667,56.90333333,66.88525794,81.96666667,52.43333333,65.04375,77.36666667,47.26666667,68.88550595,80.03333333,53.7,73.67464286,82.6,56.26666667,76.45,81.66666667,72.96666667,69.64467262,80.46,55
WY8,Miami,2019,1,5,35,18,13.38000011,1896.877424,25.2,7025,0.165249,0.0541128,0.165249,0.0541128,0.001675,0.243076786,0.027683929,0.004473214,0.000542857,0,74.22319444,90.34666667,38.85,81.86734524,100,54.31333333,74.00787946,97.06875,50.08666667,70.01790179,99.2325,23.71666667,80.71364583,99.17,53.42666667,82.41291667,96.38,66.52,61.84111111,74.075,50,66.88525794,81.96666667,52.43333333,65.04375,77.36666667,47.26666667,68.88550595,80.03333333,53.7,73.67464286,82.6,56.26666667,76.45,81.66666667,72.96666667
WY8,Miami,2019,2,1,23,18,13.38000011,1896.877424,25.2,7025,0.186294,0.165249,0.186294,0.165249,1.43E-05,0.001675,0.243076786,0.027683929,0.004473214,0.000542857,79.02296726,100,52.54,74.22319444,90.34666667,38.85,81.86734524,100,54.31333333,74.00787946,97.06875,50.08666667,70.01790179,99.2325,23.71666667,80.71364583,99.17,53.42666667,72.19532738,82.3,63.96666667,61.84111111,74.075,50,66.88525794,81.96666667,52.43333333,65.04375,77.36666667,47.26666667,68.88550595,80.03333333,53.7,73.67464286,82.6,56.26666667
WY8,Miami,2019,2,2,14,18,13.38000011,1896.877424,25.2,7025,0.186294,0.165249,0.186294,0.165249,0.130039286,1.43E-05,0.001675,0.243076786,0.027683929,0.004473214,81.10848512,99.27,56.66666667,79.02296726,100,52.54,74.22319444,90.34666667,38.85,81.86734524,100,54.31333333,74.00787946,97.06875,50.08666667,70.01790179,99.2325,23.71666667,72.43844955,80.325,57.96666667,72.19532738,82.3,63.96666667,61.84111111,74.075,50,66.88525794,81.96666667,52.43333333,65.04375,77.36666667,47.26666667,68.88550595,80.03333333,53.7
WY8,Miami,2019,2,3,9,18,13.38000011,1896.877424,25.2,7025,0.186294,0.165249,0.186294,0.165249,0.061448214,0.130039286,1.43E-05,0.001675,0.243076786,0.027683929,81.40912798,100,57.20333333,81.10848512,99.27,56.66666667,79.02296726,100,52.54,74.22319444,90.34666667,38.85,81.86734524,100,54.31333333,74.00787946,97.06875,50.08666667,75.8697619,83.93333333,63.03333333,72.43844955,80.325,57.96666667,72.19532738,82.3,63.96666667,61.84111111,74.075,50,66.88525794,81.96666667,52.43333333,65.04375,77.36666667,47.26666667
WY8,Miami,2019,2,4,2,18,13.38000011,1896.877424,25.2,7025,0.186294,0.165249,0.186294,0.165249,0.017516071,0.061448214,0.130039286,1.43E-05,0.001675,0.243076786,80.68223115,100,52.67666667,81.40912798,100,57.20333333,81.10848512,99.27,56.66666667,79.02296726,100,52.54,74.22319444,90.34666667,38.85,81.86734524,100,54.31333333,77.03701389,82.825,69.4,75.8697619,83.93333333,63.03333333,72.43844955,80.325,57.96666667,72.19532738,82.3,63.96666667,61.84111111,74.075,50,66.88525794,81.96666667,52.43333333
WY8,Miami,2019,3,2,15,18,13.38000011,1896.877424,25.2,7025,0.151682,0.186294,0.151682,0.186294,1.61E-05,0.000896429,0.017516071,0.061448214,0.130039286,1.43E-05,74.38449702,98.99666667,55.99,73.13412202,100,37.60666667,80.68223115,100,52.67666667,81.40912798,100,57.20333333,81.10848512,99.27,56.66666667,79.02296726,100,52.54,75.9989881,83.93333333,64.33333333,73.00208333,88,54.33333333,77.03701389,82.825,69.4,75.8697619,83.93333333,63.03333333,72.43844955,80.325,57.96666667,72.19532738,82.3,63.96666667
WY8,Miami,2019,3,3,42,18,13.38000011,1896.877424,25.2,7025,0.151682,0.186294,0.151682,0.186294,0.168258929,1.61E-05,0.000896429,0.017516071,0.061448214,0.130039286,81.70680088,100,53.26,74.38449702,98.99666667,55.99,73.13412202,100,37.60666667,80.68223115,100,52.67666667,81.40912798,100,57.20333333,81.10848512,99.27,56.66666667,72.85145833,83,63.33333333,75.9989881,83.93333333,64.33333333,73.00208333,88,54.33333333,77.03701389,82.825,69.4,75.8697619,83.93333333,63.03333333,72.43844955,80.325,57.96666667
WY8,Miami,2019,3,4,18,18,13.38000011,1896.877424,25.2,7025,0.151682,0.186294,0.151682,0.186294,0.082514286,0.168258929,1.61E-05,0.000896429,0.017516071,0.061448214,63.38404464,88.33333333,28.6,81.70680088,100,53.26,74.38449702,98.99666667,55.99,73.13412202,100,37.60666667,80.68223115,100,52.67666667,81.40912798,100,57.20333333,71.05770833,85.26666667,59.36666667,72.85145833,83,63.33333333,75.9989881,83.93333333,64.33333333,73.00208333,88,54.33333333,77.03701389,82.825,69.4,75.8697619,83.93333333,63.03333333
WY8,Miami,2019,4,1,34,18,13.38000011,1896.877424,25.2,7025,0.219856,0.151682,0.219856,0.151682,0.249657143,0.040020833,0.082514286,0.168258929,1.61E-05,0.000896429,74.05862274,94.34214286,47.3,68.00858333,87.97,52.68,63.38404464,88.33333333,28.6,81.70680088,100,53.26,74.38449702,98.99666667,55.99,73.13412202,100,37.60666667,76.64584707,86.73333333,68.66666667,72.50527778,80.73333333,64.3,71.05770833,85.26666667,59.36666667,72.85145833,83,63.33333333,75.9989881,83.93333333,64.33333333,73.00208333,88,54.33333333
WY8,Miami,2019,4,2,25,18,13.38000011,1896.877424,25.2,7025,0.219856,0.151682,0.219856,0.151682,0.054117857,0.249657143,0.040020833,0.082514286,0.168258929,1.61E-05,75.68042063,93.67,47.70666667,74.05862274,94.34214286,47.3,68.00858333,87.97,52.68,63.38404464,88.33333333,28.6,81.70680088,100,53.26,74.38449702,98.99666667,55.99,78.09512897,85.63333333,69.7,76.64584707,86.73333333,68.66666667,72.50527778,80.73333333,64.3,71.05770833,85.26666667,59.36666667,72.85145833,83,63.33333333,75.9989881,83.93333333,64.33333333
WY8,Miami,2019,4,3,8,18,13.38000011,1896.877424,25.2,7025,0.219856,0.151682,0.219856,0.151682,0.1487625,0.054117857,0.249657143,0.040020833,0.082514286,0.168258929,64.91889286,93.59,38.05,75.68042063,93.67,47.70666667,74.05862274,94.34214286,47.3,68.00858333,87.97,52.68,63.38404464,88.33333333,28.6,81.70680088,100,53.26,77.28431548,87.4,61.06666667,78.09512897,85.63333333,69.7,76.64584707,86.73333333,68.66666667,72.50527778,80.73333333,64.3,71.05770833,85.26666667,59.36666667,72.85145833,83,63.33333333
WY8,Miami,2019,4,4,8,18,13.38000011,1896.877424,25.2,7025,0.219856,0.151682,0.219856,0.151682,0,0.1487625,0.054117857,0.249657143,0.040020833,0.082514286,64.67080357,91.05666667,41.72666667,64.91889286,93.59,38.05,75.68042063,93.67,47.70666667,74.05862274,94.34214286,47.3,68.00858333,87.97,52.68,63.38404464,88.33333333,28.6,76.66026786,88.43333333,68.36666667,77.28431548,87.4,61.06666667,78.09512897,85.63333333,69.7,76.64584707,86.73333333,68.66666667,72.50527778,80.73333333,64.3,71.05770833,85.26666667,59.36666667
WY8,Miami,2019,4,5,3,18,13.38000011,1896.877424,25.2,7025,0.219856,0.151682,0.219856,0.151682,0.08625625,0,0.1487625,0.054117857,0.249657143,0.040020833,70.97688542,86.00666667,56.14,64.67080357,91.05666667,41.72666667,64.91889286,93.59,38.05,75.68042063,93.67,47.70666667,74.05862274,94.34214286,47.3,68.00858333,87.97,52.68,79.73791667,84.6,75.23333333,76.66026786,88.43333333,68.36666667,77.28431548,87.4,61.06666667,78.09512897,85.63333333,69.7,76.64584707,86.73333333,68.66666667,72.50527778,80.73333333,64.3
WY8,Miami,2019,5,1,6,18,13.38000011,1896.877424,25.2,7025,0.238063,0.219856,0.238063,0.219856,0.606819643,0.08625625,0,0.1487625,0.054117857,0.249657143,76.81837734,90.908,54.26333333,70.97688542,86.00666667,56.14,64.67080357,91.05666667,41.72666667,64.91889286,93.59,38.05,75.68042063,93.67,47.70666667,74.05862274,94.34214286,47.3,79.77867424,89.4,74.59,79.73791667,84.6,75.23333333,76.66026786,88.43333333,68.36666667,77.28431548,87.4,61.06666667,78.09512897,85.63333333,69.7,76.64584707,86.73333333,68.66666667
WY8,Miami,2019,5,2,4,18,13.38000011,1896.877424,25.2,7025,0.238063,0.219856,0.238063,0.219856,0.0841375,0.606819643,0.08625625,0,0.1487625,0.054117857,71.743081,86.51333333,54.5475,76.81837734,90.908,54.26333333,70.97688542,86.00666667,56.14,64.67080357,91.05666667,41.72666667,64.91889286,93.59,38.05,75.68042063,93.67,47.70666667,82.32301658,91.475,77,79.77867424,89.4,74.59,79.73791667,84.6,75.23333333,76.66026786,88.43333333,68.36666667,77.28431548,87.4,61.06666667,78.09512897,85.63333333,69.7
WY8,Miami,2019,5,3,3,18,13.38000011,1896.877424,25.2,7025,0.238063,0.219856,0.238063,0.219856,0.001983929,0.0841375,0.606819643,0.08625625,0,0.1487625,65.31190264,81.05333333,48.31666667,71.743081,86.51333333,54.5475,76.81837734,90.908,54.26333333,70.97688542,86.00666667,56.14,64.67080357,91.05666667,41.72666667,64.91889286,93.59,38.05,81.25941752,88.36666667,74.56666667,82.32301658,91.475,77,79.77867424,89.4,74.59,79.73791667,84.6,75.23333333,76.66026786,88.43333333,68.36666667,77.28431548,87.4,61.06666667
WY8,Miami,2019,5,5,2,18,13.38000011,1896.877424,25.2,7025,0.238063,0.219856,0.238063,0.219856,0,0.001253571,0.001983929,0.0841375,0.606819643,0.08625625,66.46677778,76.6725,57.40666667,59.30302679,72.41333333,47.50666667,65.31190264,81.05333333,48.31666667,71.743081,86.51333333,54.5475,76.81837734,90.908,54.26333333,70.97688542,86.00666667,56.14,83.0725,88.675,77.36666667,81.88916667,87.33333333,76.93333333,81.25941752,88.36666667,74.56666667,82.32301658,91.475,77,79.77867424,89.4,74.59,79.73791667,84.6,75.23333333
WY8,Miami,2019,6,1,29,18,13.38000011,1896.877424,25.2,7025,0.237092,0.238063,0.237092,0.238063,0.504128571,0,0.001253571,0.001983929,0.0841375,0.606819643,66.87245685,85.12916667,45.25666667,66.46677778,76.6725,57.40666667,59.30302679,72.41333333,47.50666667,65.31190264,81.05333333,48.31666667,71.743081,86.51333333,54.5475,76.81837734,90.908,54.26333333,84.76443452,91.96666667,77.225,83.0725,88.675,77.36666667,81.88916667,87.33333333,76.93333333,81.25941752,88.36666667,74.56666667,82.32301658,91.475,77,79.77867424,89.4,74.59
WY8,Miami,2019,6,2,1,18,13.38000011,1896.877424,25.2,7025,0.237092,0.238063,0.237092,0.238063,0.515776786,0.504128571,0,0.001253571,0.001983929,0.0841375,75.35061947,88.03875,52.05333333,66.87245685,85.12916667,45.25666667,66.46677778,76.6725,57.40666667,59.30302679,72.41333333,47.50666667,65.31190264,81.05333333,48.31666667,71.743081,86.51333333,54.5475,82.2079932,90.3,76.5,84.76443452,91.96666667,77.225,83.0725,88.675,77.36666667,81.88916667,87.33333333,76.93333333,81.25941752,88.36666667,74.56666667,82.32301658,91.475,77
WY8,Miami,2019,6,4,5,18,13.38000011,1896.877424,25.2,7025,0.237092,0.238063,0.237092,0.238063,0.1566125,0.5652125,0.515776786,0.504128571,0,0.001253571,64.49260615,81.82,45.46,75.99707172,89.35,53.72333333,75.35061947,88.03875,52.05333333,66.87245685,85.12916667,45.25666667,66.46677778,76.6725,57.40666667,59.30302679,72.41333333,47.50666667,86.24878968,93.96666667,79,81.82879415,92.63333333,73.48461538,82.2079932,90.3,76.5,84.76443452,91.96666667,77.225,83.0725,88.675,77.36666667,81.88916667,87.33333333,76.93333333
WY8,Miami,2019,7,1,15,18,13.38000011,1896.877424,25.2,7025,0.242375,0.237092,0.242375,0.237092,0.465919643,0.5669125,0.1566125,0.5652125,0.515776786,0.504128571,69.47308673,86.54333333,45.53,74.10314732,86.82714286,64.48666667,64.49260615,81.82,45.46,75.99707172,89.35,53.72333333,75.35061947,88.03875,52.05333333,66.87245685,85.12916667,45.25666667,85.31895408,94.7,78.85,82.2590625,86.36666667,76.27142857,86.24878968,93.96666667,79,81.82879415,92.63333333,73.48461538,82.2079932,90.3,76.5,84.76443452,91.96666667,77.225
WY8,Miami,2019,7,3,1,18,13.38000011,1896.877424,25.2,7025,0.242375,0.237092,0.242375,0.237092,0.037530357,0.335196429,0.465919643,0.5669125,0.1566125,0.5652125,64.92225744,79.25,52.28,69.4688159,89.0875,50.67,69.47308673,86.54333333,45.53,74.10314732,86.82714286,64.48666667,64.49260615,81.82,45.46,75.99707172,89.35,53.72333333,86.06410714,91,80.1,83.96605442,91.66666667,75.58,85.31895408,94.7,78.85,82.2590625,86.36666667,76.27142857,86.24878968,93.96666667,79,81.82879415,92.63333333,73.48461538
WY8,Miami,2019,7,4,4,18,13.38000011,1896.877424,25.2,7025,0.242375,0.237092,0.242375,0.237092,0.470917857,0.037530357,0.335196429,0.465919643,0.5669125,0.1566125,71.97125054,89.67666667,48.81333333,64.92225744,79.25,52.28,69.4688159,89.0875,50.67,69.47308673,86.54333333,45.53,74.10314732,86.82714286,64.48666667,64.49260615,81.82,45.46,83.29698323,92,76.45,86.06410714,91,80.1,83.96605442,91.66666667,75.58,85.31895408,94.7,78.85,82.2590625,86.36666667,76.27142857,86.24878968,93.96666667,79
WY8,Miami,2019,7,5,2,18,13.38000011,1896.877424,25.2,7025,0.242375,0.237092,0.242375,0.237092,0.4671125,0.470917857,0.037530357,0.335196429,0.465919643,0.5669125,66.76022321,81.96,52.30666667,71.97125054,89.67666667,48.81333333,64.92225744,79.25,52.28,69.4688159,89.0875,50.67,69.47308673,86.54333333,45.53,74.10314732,86.82714286,64.48666667,85.24511409,91.3,76.23333333,83.29698323,92,76.45,86.06410714,91,80.1,83.96605442,91.66666667,75.58,85.31895408,94.7,78.85,82.2590625,86.36666667,76.27142857
